from,to
3306,2127
7410,2432
1926,4619
233,8306
4045,1424
5740,1001
3852,9356
5273,5644
3048,3958
9633,3939
7770,3756
7387,6567
7643,1291
4597,4936
8187,3434
6341,4314
1802,7859
8237,5357
537,4016
9613,6520
2939,718
1571,4482
182,7168
829,5580
150,9059
2799,126
7776,2745
4688,3132
3203,8725
2143,7253
9402,8754
3155,4009
4079,2255
4815,6292
5849,8139
5124,250
5526,1513
2577,5073
7284,6496
7894,102
3978,1314
6870,1805
291,9111
3131,4856
3242,1157
8691,1299
2129,5022
792,458
7051,966
9837,4840
9226,6592
1380,893
4034,6596
476,426
3421,303
8936,8972
9080,5782
171,5107
4698,2184
5471,5183
2164,5712
1173,8742
7092,8900
1063,3731
5620,8285
4234,4926
175,9699
3951,3860
5892,3860
2231,1139
1426,3120
8742,3284
948,8580
1633,3254
6422,2865
6290,5811
3045,3225
666,1873
4342,2006
4998,1479
572,951
1194,3273
3949,4807
6649,8515
1422,4795
7879,4286
1674,1416
9990,945
7314,1743
284,3143
6862,3319
7286,1897
4753,8069
4357,2073
8091,7097
5095,3546
9545,280
7649,446
1943,3138
6776,9438
3141,352
335,6800
7751,972
3050,7816
9766,2604
9601,1773
9588,4604
6048,6534
4973,9079
5947,6321
2344,2034
31,688
6637,4309
7764,8977
5649,9943
974,7065
3501,6917
7251,1452
6685,4718
7399,5627
468,5982
178,4298
8444,8405
9987,7533
8251,7875
4415,3582
2929,6067
1746,5198
2510,1905
3893,4182
6929,2377
6352,5880
2218,7774
4855,9975
3649,4755
2672,6495
960,6553
8085,2995
9099,3862
917,9842
7120,2622
2981,3700
1273,2161
3347,4822
7471,4193
4139,4768
3720,8926
3970,6576
7585,5631
4784,7845
7558,9551
8747,2329
7950,2146
6126,4091
1668,1331
2088,6489
4592,2827
9137,8999
3637,6224
8455,8590
3411,648
71,6948
6668,1128
5832,355
5604,6973
7361,2553
5745,8838
5338,9068
5650,9788
7135,1847
3148,3951
8705,9878
5264,655
407,6506
5736,7780
8531,8505
9552,3450
6463,5637
7537,1324
7893,9911
9464,1132
9758,8136
3990,1804
3330,3116
6993,2940
5598,6987
791,3312
6180,3373
3202,4909
4828,4770
3767,6608
6232,7995
8793,7324
3078,5640
1114,2702
7390,8895
354,6590
6955,8598
9400,8644
6695,4365
4093,6757
478,3195
7304,345
5637,4995
2092,7066
2435,2114
9877,1770
8653,7736
9889,3169
3872,9793
924,7250
6311,7119
4148,7545
6637,8534
2172,6100
1420,1411
299,4539
6372,5258
9572,2077
6215,5051
7568,4568
7137,431
5799,7541
2933,9301
4574,830
9202,8035
6539,2364
9060,5195
2276,6753
2423,4413
6549,3775
567,1603
9727,8691
1154,5277
4734,2674
9087,9656
995,6046
5000,5949
1057,3492
675,3476
8739,4710
8143,1684
106,3472
5449,440
9140,9449
4557,8591
4439,3496
3626,5039
1902,6384
7614,5111
2490,3978
8401,2528
9898,8509
1854,8112
7445,8781
6764,8987
8692,4877
3819,8501
9069,9906
4233,8440
4794,4629
3524,3039
2567,276
5530,701
9546,1623
6988,1357
174,1290
2049,2791
4424,8108
6614,155
4442,7874
8740,7901
405,7368
8842,7693
4457,437
89,3185
520,4570
3951,4866
4297,88
8330,1120
3929,7419
6350,6563
9579,2294
9362,5647
9520,2988
4741,3074
4530,8600
5982,4014
7482,5514
113,974
9009,4767
317,6630
3188,6299
4018,9787
9456,7350
1456,6348
9965,2608
5338,3100
1976,8386
2282,3405
9496,6067
1886,6827
5809,819
6752,2514
9543,5880
9267,6396
7226,5618
6745,4811
3584,9421
8801,5504
593,2883
9230,7413
9692,3243
1187,3149
8518,9282
9803,2326
2066,3428
1445,456
2764,2823
5980,9917
1904,9685
2356,1901
7960,4900
1008,7172
9746,4131
9249,5858
2767,3331
2505,9200
2664,511
398,1338
604,8138
9545,637
8180,996
7710,9326
3367,2824
9031,1636
5673,8965
713,8787
814,8711
5031,5142
9805,3825
3205,2072
9775,3882
9189,799
4983,2289
9661,2678
3051,7246
7194,1430
3345,6710
7390,2224
5157,7482
8100,9817
6566,7277
1044,5986
5905,1008
4882,2035
6180,4124
177,8404
2965,6924
5493,8120
7691,2164
1526,7622
9802,6945
5633,3077
3788,8271
3208,9219
2379,8913
937,4226
6715,3248
8476,4944
9316,5043
8069,7745
5645,8376
6394,7723
2836,5884
4063,8558
1226,1148
2973,7006
2443,8761
3969,8302
4939,9090
3984,9387
9260,5216
7608,7986
5196,4211
706,4607
5563,4532
436,2867
2491,4167
8195,8673
528,9472
7413,4149
3831,2270
4260,5873
5026,9048
6127,646
273,1699
7738,1179
7053,4077
534,957
8029,1737
7820,4195
2924,4359
2978,6797
7698,783
4768,2745
5742,9338
8380,561
4949,8926
4209,2724
6180,5924
9326,8639
9778,2071
331,1592
5457,6106
8919,5143
8659,7255
9565,5138
2248,64
9204,3379
9317,5908
3685,7544
5489,4496
2920,6326
2714,5038
4935,6699
5621,7647
1316,7503
3250,3153
1718,8102
7805,2333
3742,3269
2368,6863
7337,3614
7702,8755
7694,9577
618,9625
3207,7249
8206,4564
9228,6025
8169,6276
5722,8297
6200,2398
8307,3961
1444,7557
9504,3048
3332,360
3505,8441
4953,1640
2820,2139
6391,3267
6276,4532
2276,9426
7257,6441
713,6251
9085,7484
1829,4964
8111,7219
9537,2341
8960,3985
4766,5816
1051,659
5915,5744
6882,2393
9794,4435
9443,1886
4514,582
457,2454
6791,5347
8111,308
8645,1241
2815,8341
6036,2401
5657,3740
9765,840
9071,3659
2515,1086
3837,299
8133,5561
1542,4936
4592,407
489,1211
6985,654
5235,7797
9783,6930
4590,8213
4199,3794
8358,135
4105,3935
3020,2618
3688,5723
7844,9451
8855,6585
7881,6819
9911,3543
7297,2810
4869,1205
4619,6806
6160,3153
9396,9668
2440,1248
5944,9058
7474,2458
2886,5542
2696,6851
1613,6879
6221,9474
1090,534
2862,3264
4788,1728
1668,1182
4342,9747
4182,7491
6155,4706
7820,7441
2257,8519
4622,3715
1379,6348
5947,9605
1490,5846
6389,192
7278,2383
8729,2641
6959,6991
828,9252
4144,4165
2865,2034
4075,8631
3928,3348
8319,6500
8944,4931
3837,6674
5469,1710
6211,6010
2133,7911
9103,9660
5348,4698
2646,383
8991,3227
5069,9129
8053,9419
3827,1752
6946,6711
3234,1355
9037,2541
9338,4704
8161,91
7470,5594
1833,8278
1770,2142
5732,1828
5969,1066
6265,7254
694,6387
292,3078
2640,8090
189,8729
4145,3131
3434,944
7791,1585
5851,5857
8801,505
5283,5709
3014,6161
7046,2302
1006,9037
3966,1535
9996,774
2744,9224
2051,6079
9563,2004
2142,4038
3128,1920
3996,5794
6429,5283
9352,4287
468,293
5127,7844
7161,5053
7226,3821
6568,5099
2419,9386
9093,5534
772,2099
7893,4706
9858,5654
1001,6074
521,1871
1627,7943
2634,5602
9440,9746
2111,984
3870,7436
6800,1876
1687,863
4605,8625
1268,7135
5227,1450
8717,9235
1404,3733
8372,4443
9303,2045
9553,2829
3734,3706
7288,7999
2622,9823
1079,9987
8810,3536
2923,3690
2960,942
3,6774
9989,7297
8396,2929
9100,657
2331,8675
2025,7216
1465,4356
6484,3911
4472,2543
8137,7932
1636,1054
3805,9981
7093,8536
8059,6364
9105,9828
588,9270
4958,6520
7972,5745
3973,2547
3353,2866
4290,9283
5711,5785
9016,6787
6543,9689
977,6293
9878,5976
7731,7544
7529,7279
3263,2022
7958,1774
4867,2253
8086,5888
4142,8264
4079,3590
7331,5753
1654,9234
327,2469
3234,5218
869,3787
7467,6535
2801,7363
9520,7410
1338,416
5656,8906
1928,3473
8385,92
9604,4537
1125,4399
8343,1177
2762,4546
6123,871
4312,3813
1309,4574
9413,1473
6932,6753
460,789
1084,1341
893,62
5227,5450
7806,2193
6677,2477
1326,5592
5978,669
282,3432
6332,6336
4441,7067
9023,4658
658,862
7017,3634
3709,1257
6858,7992
7751,3926
501,4966
8815,352
3035,667
813,8842
9721,1246
2722,4536
7592,2221
7179,5118
498,4449
2079,5300
5252,4062
2664,6658
7167,4852
8766,9390
4825,2405
1551,2735
8096,2724
5643,8508
7071,5830
2779,3350
137,7720
3169,9951
8913,7228
8075,8966
4332,9537
5857,5841
9903,7101
5006,197
8674,7546
2380,7220
7350,2859
9512,1331
5698,1370
5748,3191
3097,1167
1899,3276
8440,6334
7423,2034
7499,2046
2174,2820
6175,514
3859,4806
1618,7525
4473,154
6647,9847
9995,7951
6197,1086
518,1991
9631,3019
1520,3700
7182,4299
9201,174
3915,4886
9119,4483
4681,4103
9289,2731
5758,5081
2489,7863
4195,7770
2300,5334
1617,7710
4398,1139
3371,6867
9550,5935
4010,7116
2833,646
339,4621
1346,9537
2741,1890
6183,8343
2335,3852
3023,48
9710,5977
8567,9768
5124,1919
3963,3133
6852,4261
4058,4917
5802,8269
2067,7518
8504,8258
748,3395
9946,4010
3809,8712
3467,8152
8617,6115
3521,4097
9796,9175
7971,4136
7376,7806
6299,3320
8251,8786
3670,8974
5011,9400
8471,5457
3001,5673
2508,9247
900,6783
8841,1333
8594,4760
1392,7882
6169,1738
2723,281
2444,8899
7536,4201
6041,4604
5994,9626
8383,3578
8712,5438
5981,400
7223,8386
8661,4164
4731,5416
431,7308
9427,7059
5978,2997
5833,6861
3789,2608
217,8152
6828,2634
2393,6943
4742,7686
6919,2360
2411,2888
8289,5178
9755,8913
3660,9957
9850,2738
5416,6065
8127,2383
1803,598
2668,4530
7242,9205
9655,9225
4023,1571
4087,3981
4435,4992
7723,4752
3524,1207
4724,3202
5618,6532
7794,911
8796,1036
8716,3448
3160,6222
8921,3517
8679,5989
8460,3669
1542,7398
9245,3353
2337,2973
4017,4867
7986,2622
7675,1102
919,3770
9532,6250
6898,8657
150,6558
8777,5662
6815,1514
8014,4579
4561,3369
4425,1249
3902,8783
930,244
3728,4629
6379,4106
2207,3582
6937,4398
1675,2788
339,9109
3705,3876
1218,3284
1451,6083
313,7164
8664,6891
8239,1876
3915,6871
7143,5137
8215,3047
3649,7603
9943,9327
2777,367
7475,3506
8332,8821
9551,3799
683,4045
5230,8277
3897,7955
5717,7777
2766,5292
2042,5664
6046,7092
3098,3515
4052,8518
4697,511
9159,4807
9157,8525
15,4335
6724,9045
5857,8933
6635,4377
8501,2294
6432,1201
825,7137
1831,9948
6174,8034
4729,8621
5232,4217
6179,7225
3540,4902
9915,2875
649,2228
4701,4770
5233,3983
7251,3177
585,6995
1651,9728
3092,8258
1874,6508
5414,9154
1494,5944
1468,7953
5162,4245
4153,3173
6650,1990
3114,1940
4014,3489
1051,1565
1108,850
5219,898
2022,4930
8938,6243
6154,9855
1004,4471
3848,57
1029,8425
4182,4889
1211,7821
3167,8765
1403,382
8531,2372
9676,8565
6712,8387
48,2008
8590,1665
6809,476
6048,5766
3432,1176
997,730
1056,2873
4310,9309
8842,7163
8235,2787
3361,4411
3807,5209
5213,774
946,6137
9213,7564
764,917
941,8519
1598,6308
2295,3074
3829,5750
8742,344
9880,2950
6054,1499
6161,5531
8344,8605
8008,2986
1073,7934
5755,5052
7169,8498
8682,1752
5169,142
2862,9757
4853,9055
7322,7837
4370,6184
9801,665
569,6838
3447,3477
5025,417
8396,1384
5171,3473
1747,8771
3647,586
9145,6043
2492,966
8112,8005
3532,8622
2019,3213
2093,1204
7444,7858
540,272
5249,3361
3461,3989
3173,1357
6741,6848
9531,9224
7936,6092
926,4497
814,612
4427,9914
7345,6054
2744,7556
4834,7616
3614,7049
857,4107
2417,8662
5322,5648
1872,6867
5084,5131
6872,7329
3638,7643
4083,2895
3187,1970
1262,7912
3700,2895
9624,860
8100,7238
6710,841
7335,505
931,7527
3083,5333
9125,6653
7313,6764
6411,8227
2165,3962
210,3765
7144,8118
3671,8480
447,2199
8838,6428
756,4128
5073,6614
3178,5530
5309,6617
9823,8028
1414,3496
9418,8329
9171,2395
9443,1879
5444,6788
6514,7223
9848,397
6111,2966
7531,2191
7145,4863
3308,5521
6034,8970
5628,8396
3191,1109
9842,2855
3022,4078
9468,67
5096,5882
560,1941
8837,9349
8673,9579
967,8918
8125,6717
1119,4334
7651,3570
9844,4206
3506,1084
8658,9970
6700,3585
8126,4589
313,3334
3192,7122
2216,2266
1161,3212
8240,2893
1484,2107
2245,7483
7993,4012
1127,5577
8364,4691
6020,9467
3733,327
6493,4847
5576,7531
5045,5386
7428,549
662,9180
1633,8012
9102,8386
6610,8851
6151,1881
4746,3100
2453,1210
1980,1915
1944,7110
9290,9688
2033,4159
7471,5824
3601,1872
104,2697
6108,618
2652,832
109,3388
1917,721
8915,623
9639,2434
1785,2171
6581,2700
9476,7242
4195,391
5557,1143
7229,4738
5534,4961
9815,9307
8961,4754
5510,8225
6100,7334
8299,6467
545,1115
3840,9332
2538,4580
6987,8526
4137,2569
3407,720
9606,7103
4946,7366
7842,880
9658,9956
2847,198
4432,3982
6802,2729
1686,8822
5233,4082
3588,163
7335,4843
638,7146
5831,406
7794,8172
2285,9415
2926,1212
3999,9438
302,7739
4562,2245
1107,8690
201,5378
7439,9579
1352,3721
8620,2380
7448,6418
5932,258
6291,1666
8332,278
3646,9400
8386,7422
55,2439
4645,1059
3076,811
5195,7161
8954,6378
1821,8065
143,7384
9351,6519
9975,4934
4028,376
4939,7641
8999,9717
281,6387
92,1356
5860,4832
1564,3721
4155,5486
1703,9465
2039,6489
9068,2710
1998,2387
9644,8644
8998,9325
2589,726
7971,3813
6714,5614
2832,7724
3416,8464
9308,7554
6515,4321
7244,8223
358,5361
5567,3105
3242,4882
1103,3854
8982,1332
9522,6773
4949,2335
4608,1765
7045,2556
5791,2825
4091,1969
9595,2942
4771,3463
3873,3907
8085,952
6650,8092
9108,8106
8981,931
641,8371
6013,4587
7020,6137
6458,7698
5274,7783
5123,963
5666,8141
6033,149
6497,6757
6654,8980
8845,7549
44,2938
8135,9446
1795,7801
1705,3944
1858,183
3487,6976
7751,3271
563,5047
761,8768
2880,9280
2530,7020
6344,3901
7435,1487
3665,5230
927,4866
7658,1544
3217,5147
3403,1198
2410,7627
3530,527
9770,9604
9418,4603
7936,3940
6990,5411
2597,2930
5660,5052
2770,9156
6524,4416
1361,1290
5407,4049
3153,6731
6525,5931
1700,9595
5094,6805
4659,8645
538,3811
4881,2315
5445,3739
3532,6439
178,2865
9536,8716
4736,7314
4245,2654
5058,6297
1641,9835
5264,4994
3481,2276
7338,1353
2760,7980
1309,8382
962,8253
8398,1255
2602,8497
2340,2769
4432,1811
8850,4261
4318,258
6114,5203
8321,5647
6781,2462
5941,2292
5670,3188
3801,9777
6374,5031
2018,9764
4306,9469
9324,8196
666,2817
3275,5563
6731,9811
9519,6669
7539,9443
7813,457
1028,8677
3626,6747
7857,1713
634,8235
678,971
1111,9558
3989,6810
6246,8774
1979,2070
1844,6257
529,6147
6,9547
7325,1077
6429,3641
2105,6143
8871,4403
7515,7051
3410,8741
4916,3192
5308,2323
4661,9931
5607,3526
5066,5844
5048,6263
9690,4799
3422,8550
4423,9586
4495,6967
3312,2089
3438,6330
7991,8316
7753,422
9740,4026
1999,3266
3063,6949
6991,4351
453,7641
5339,1893
6762,5850
8524,729
7013,4761
4366,2648
3681,4770
1596,8578
1351,6278
1527,1429
6561,6656
4559,2309
5962,7237
6180,9654
3105,7757
7926,6022
6188,8089
8441,3369
2664,4640
293,4449
7791,5834
8601,9690
6291,2568
2799,7248
6758,4525
203,3326
4172,6189
285,5540
7784,9825
1222,2052
6819,4916
1047,1657
1564,4926
836,5108
1289,3290
1912,6644
5915,7029
242,7185
7632,6742
8461,6102
1265,2100
4574,456
5804,6057
2070,7383
748,8417
9815,8017
5908,1646
3588,3757
8219,6652
6113,5450
7472,8524
9945,5109
1599,2783
8606,9041
7548,4593
6250,9702
4156,4783
645,1448
7652,1782
9184,6515
4441,1114
1309,8896
3589,6015
2994,9799
8715,1784
3714,9937
6338,4729
9835,968
2670,4283
5231,4397
2876,2620
4682,1862
1867,6833
4562,7602
8872,3497
5901,7354
1250,7550
3740,3702
6221,6859
9076,7513
7746,5141
5517,9163
1795,5671
4324,7297
7051,9886
8267,9226
2660,5517
1937,2024
6242,46
7516,3273
7821,8294
3361,7554
7341,9780
7094,6407
7566,4886
6704,3177
9250,1415
8966,6396
5029,3945
4070,2628
1340,9275
885,6732
4231,7479
1650,8274
8678,2763
7972,8946
7319,1361
5618,9390
6733,2397
3969,3207
9436,7827
7448,1210
3041,675
5887,554
8479,5538
9174,2102
5028,7782
7874,6742
218,1309
5746,7031
6441,8203
4288,4097
6297,2190
9122,7826
438,6447
4976,4969
2284,9016
9057,4896
4514,5740
5982,4471
8723,1319
7496,2425
9879,4324
1669,9565
1824,6325
7893,2204
8656,50
5603,8153
4120,385
3702,7074
5051,7854
4376,594
4866,2711
1054,7472
4936,1495
8822,1239
4037,5389
5631,4611
2376,3144
3986,2357
6686,5809
6702,6307
8927,885
8385,4895
343,2078
626,8418
5458,573
4107,4613
209,8261
9237,3516
1993,3367
2283,7600
1818,4006
2225,8631
3901,6470
8525,9009
5703,7734
2387,3058
4794,7991
8686,7655
4443,3112
394,7351
6990,5216
7919,5703
2541,3847
760,6122
9960,3152
306,7284
3366,5031
8400,5849
1273,4627
4811,790
3632,697
3030,2747
6790,3773
4511,6196
2743,2965
9378,211
4403,7804
7672,4972
5931,1631
9884,7069
265,1303
2750,6007
3004,4292
7825,6205
3264,3411
5935,4152
3116,156
6204,4500
3253,8954
8487,6155
1792,7191
653,1084
4085,4932
1496,2328
1999,866
7141,6425
2495,208
2563,2638
97,6113
4839,7511
182,1625
13,5642
4240,20
2904,7792
3804,515
3355,7456
6106,6020
7456,9013
7416,12
6837,9918
9468,7684
8215,6098
9440,9341
1526,253
3640,9826
4920,7868
9423,3177
5545,5745
2239,9125
3184,723
6944,9579
7757,7990
3304,3358
4479,3714
3840,5801
7234,8243
7255,9321
709,6460
7983,597
2361,5256
5029,5034
4966,6543
447,5687
4264,9009
9662,8338
2342,4034
5235,3094
9443,8162
4558,1002
9773,1607
625,8126
3859,5690
339,6788
756,443
8752,9001
2131,5442
830,9215
6998,1491
1130,8248
1405,1213
8577,3633
575,9983
971,6537
2288,8807
5953,7852
160,6697
3967,9552
1869,6152
5525,5627
3864,7188
9607,5503
229,592
9124,419
2364,9934
964,3808
764,122
4523,8837
3183,6976
490,9335
9913,6331
3524,7848
2650,1770
2318,9522
5971,7361
5392,3345
8181,6810
2472,6090
2133,6597
8574,5020
427,4755
4561,7058
826,4219
2272,5169
5178,6344
8854,6852
7713,3103
1788,3986
6544,1744
6594,2809
2569,8248
4969,3865
5774,8241
4135,2847
9637,8599
4701,7852
7769,1127
9302,7074
2026,2198
629,4235
99,2171
8577,7797
8652,490
9597,926
7078,2734
720,6200
7604,2434
4707,8920
9977,1021
9320,5121
6844,9288
3480,9288
4440,2604
4357,2628
2384,1501
9982,1317
399,1389
9793,8190
174,8078
5962,8271
687,9624
7162,6195
5430,1683
8883,6195
2504,5570
6911,741
747,1756
257,8229
9101,8392
8195,4013
4272,6548
654,372
3106,8802
4344,5345
3244,3648
2136,2443
880,3138
8341,1295
693,894
4892,8188
5696,7412
208,3694
5816,3048
9628,2965
8379,6430
2052,2257
1311,7904
1306,268
6928,4142
4956,8292
6840,7587
1082,9220
7486,7985
4917,3535
2181,7656
1619,536
9124,1768
8576,96
7766,8480
6190,5261
1464,7650
9308,7427
992,6661
9077,1649
989,2294
3872,5627
121,8044
4021,4880
1098,9559
6175,3671
488,7925
460,4699
6858,8320
9473,8736
3897,7607
9754,9600
806,8760
3408,2567
9319,5047
1540,5303
6076,4605
1031,1561
1920,6879
716,4353
9147,1034
933,1020
4148,4248
10,2809
8964,6482
9992,7201
2758,7443
2389,8356
9818,4436
1682,7666
6457,8729
1338,5490
98,2423
5367,2114
4147,1760
2372,5276
7971,6989
684,722
7676,9430
7057,2294
23,6241
2553,1768
6720,9893
2755,9292
4920,6154
2312,71
4520,9936
6284,9366
5107,4552
2931,2203
6293,9186
3680,1765
7464,4723
4073,7291
7141,4499
2054,6437
2951,8561
9032,856
9291,4692
1191,1003
9043,4079
5428,6826
4619,1199
3901,6903
3251,4100
4495,8407
8298,3530
3829,7728
9964,1299
9006,9374
5074,2930
8317,940
5111,4198
4586,6965
6283,7490
1286,7863
6785,7477
7227,7104
4019,3691
9666,424
4165,3839
4574,5339
7239,9707
6662,2609
7939,14
8944,7132
887,4712
2873,1006
5277,4645
9089,8532
8069,5204
5843,7362
7492,6306
3762,1964
3638,1592
3342,1119
8590,7310
7094,9450
4255,234
4392,4908
6051,4377
5876,715
3464,313
2799,8078
7467,673
2610,9192
8396,4765
1090,8034
1633,4969
1387,7859
4710,7401
774,3278
6130,9380
7066,1032
8006,1195
4926,6245
1998,5289
9228,3375
1146,9896
5218,753
4566,1245
5922,6278
7940,4530
3529,585
1580,895
1356,4760
250,7875
126,7274
4773,660
2686,3658
4720,7185
5581,1440
1625,2881
7006,8234
5519,2442
774,8988
3537,7199
1395,9297
9954,5447
425,5964
9320,1638
247,3440
3107,9018
2761,7688
6315,9620
5894,1811
4770,6113
7577,4544
2936,629
5565,3363
4622,7411
3601,9649
5826,698
699,1293
521,6767
5657,7583
3050,7747
2658,2910
5991,2642
1275,8282
2599,1256
6310,5016
5839,1087
8805,1835
7071,1545
9724,619
2520,4550
8404,1845
171,1475
7468,6671
1853,3279
6618,7766
1639,6859
1616,5126
3497,9278
8393,9301
9550,754
8098,5692
3563,8638
1029,3459
3601,2865
705,1736
3843,8824
3926,2652
4385,1420
3132,4474
3026,7083
4467,117
2560,1665
5716,2557
6221,8066
8679,9037
1076,3719
6558,7972
9579,3907
5230,2045
84,4705
1694,62
1042,3612
1881,8970
3064,5018
4061,963
2685,5478
7317,6111
412,5593
4932,8550
8648,1236
7336,422
5357,4908
5886,9298
817,4050
6100,909
3226,2622
169,7775
9305,1735
4849,9779
1556,9202
9173,5757
2961,7861
7847,442
3357,2359
5027,6917
4525,7318
2768,6355
8172,9188
9238,4061
3380,8606
6442,8280
7016,5082
8917,2290
7853,6509
5187,8170
2344,2567
614,5516
2530,5212
4411,9513
3929,9455
6868,5135
4256,2605
6229,4650
4151,3587
5626,6230
3061,9852
6949,7472
1521,1195
8278,952
8880,3458
5586,1077
265,6717
4086,1189
5477,9406
9653,5167
7634,8342
4477,9592
726,5932
2520,8061
5056,5213
6286,1331
6122,3888
2488,377
1482,7940
8975,9399
1129,985
3363,9590
1083,2504
4008,7259
1180,1472
618,1569
7804,3166
2433,802
4305,3464
1439,2178
9644,9446
3287,2008
4694,6045
5400,8793
9096,4825
6982,6451
6377,7367
7338,2515
7138,7452
8320,7395
5294,5206
9054,4484
5549,9709
5668,4195
7239,1397
6494,3803
7726,3874
8551,1032
8781,9048
6248,7043
4829,6287
2622,9007
3526,5631
4794,1454
9057,4430
8129,6560
108,5139
1588,8426
4055,1094
7802,9231
9100,422
7321,8958
3228,8038
4307,6151
4915,5365
8061,4459
3373,696
6427,5247
1827,2055
1031,892
3597,2449
3345,471
9532,3516
4432,1496
8943,4669
791,313
9730,2704
3714,6909
1320,8917
3823,6026
3981,551
8714,1860
7502,5098
8033,7960
3460,5376
5350,4273
4843,4120
9635,6107
4400,677
791,6322
9321,2822
543,9685
7855,1558
7136,1117
2791,8578
4512,6116
1102,4435
3412,6820
8130,328
196,8749
7277,5857
4219,9793
8828,8889
2059,384
8751,5393
9149,6924
2185,2389
7366,1304
5286,4462
1941,3378
4380,2979
5912,3897
1179,4109
4238,1293
3102,1862
4088,1554
819,7884
4393,2064
6935,3863
2045,827
3722,8613
7909,4394
7522,575
1568,7509
7740,9706
6789,4064
4333,1164
1804,6734
134,2184
749,6148
7590,2808
7697,9756
4441,7830
645,1730
9998,3127
2796,6287
9719,9860
9972,2959
9465,1351
5649,3969
3140,1918
8613,971
9580,2911
5441,1783
2629,377
8581,7117
638,9922
1987,3534
1012,866
1554,4603
2135,1003
1566,3184
665,8931
7309,401
3554,2960
5293,1071
6402,160
3928,4262
2606,305
4313,7734
8187,4707
4505,8588
6841,9064
8402,8925
4070,3157
8965,9567
9748,1097
6966,6387
3812,7414
6421,9794
7473,9424
1544,7235
8186,6897
3651,4615
759,5175
8042,2113
8509,5211
1389,3413
3228,9087
354,780
2501,1123
6449,1537
2137,4691
3832,1148
7181,9153
143,8184
4122,570
1654,434
1888,7544
2554,5568
3611,3028
5798,8652
4830,9973
7718,4076
1403,2458
5239,256
1780,6895
7787,487
940,463
424,6845
7015,4311
7504,7653
5456,1347
2187,8111
9,7351
4928,23
6285,2988
2387,6570
9298,7189
664,2709
6650,8908
6789,9724
2680,8270
6342,7283
8335,1664
5194,8140
2870,7661
1003,1438
3256,6141
6203,5183
5240,4403
4890,8238
2594,6931
7379,879
5453,3566
7366,1524
6764,2987
7009,1268
196,3908
7975,1946
3271,8266
1986,7117
8255,9654
3701,8791
6070,3326
5274,1381
5394,6064
2891,9978
5214,7197
204,10000
9076,2389
7061,7500
8919,7467
5741,7325
9932,196
9441,3313
1048,1170
5877,1891
5124,9016
4545,8533
1326,1033
1245,2213
7642,1777
519,8976
2837,3759
3825,8048
2729,4397
6824,7619
5181,6062
4414,8426
1060,7139
5865,4762
9846,9482
1093,7970
4059,7044
932,4057
5379,2337
4582,6436
7412,139
1508,4370
7067,4299
